clone_code_id,base_code_id,task,clone_language,similarity_score,domain,subdomain,clone_type,clone_sub_type
vu129_2_1,vu129,100 prisoners,python,0.99939424,Game Development,Puzzles,T2,Different Variable Names
vu129_2_2,vu129,100 prisoners,python,0.9980772,Game Development,Puzzles,T2,Different Data Types
vu129_2_3,vu129,100 prisoners,python,0.99997985,Game Development,Puzzles,T2,Different Function Names
vu129_3_1,vu129,100 prisoners,python,1.0,Game Development,Puzzles,T3,Added Statements
vu129_3_2,vu129,100 prisoners,python,0.99912584,Game Development,Puzzles,T3,Removed Statements
vu129_3_3,vu129,100 prisoners,python,0.99952173,Game Development,Puzzles,T3,Reordered Statements
vu129_3_4,vu129,100 prisoners,python,0.9991868,Game Development,Puzzles,T3,Control Flow Modifications
vu129_4_1,vu129,100 prisoners,python,0.99393666,Game Development,Puzzles,T4,Same Language
vu129_4_2,vu129,100 prisoners,go,0.89827013,Game Development,Puzzles,T4,Different Language
vu129_4_2,vu129,100 prisoners,java,0.98181593,Game Development,Puzzles,T4,Different Language
vu129_4_2,vu129,100 prisoners,javascript,0.87611127,Game Development,Puzzles,T4,Different Language
vu129_4_2,vu129,100 prisoners,ruby,0.93932503,Game Development,Puzzles,T4,Different Language
clr9q_1_1,clr9q,15 puzzle game,python,1.0,Game Development,Puzzles,T1,Identical Clone
clr9q_1_2,clr9q,15 puzzle game,python,0.9861154,Game Development,Puzzles,T1,Different Whitespaces
clr9q_1_3,clr9q,15 puzzle game,python,0.9997115,Game Development,Puzzles,T1,Different Comments
clr9q_1_4,clr9q,15 puzzle game,python,0.9998832,Game Development,Puzzles,T1,Different Formatting
clr9q_2_1,clr9q,15 puzzle game,python,0.99919367,Game Development,Puzzles,T2,Different Variable Names
clr9q_2_2,clr9q,15 puzzle game,python,0.99971926,Game Development,Puzzles,T2,Different Data Types
clr9q_2_3,clr9q,15 puzzle game,python,0.99939156,Game Development,Puzzles,T2,Different Function Names
clr9q_3_1,clr9q,15 puzzle game,python,0.99970347,Game Development,Puzzles,T3,Added Statements
clr9q_3_2,clr9q,15 puzzle game,python,0.99545956,Game Development,Puzzles,T3,Removed Statements
clr9q_3_3,clr9q,15 puzzle game,python,0.99038434,Game Development,Puzzles,T3,Reordered Statements
clr9q_3_4,clr9q,15 puzzle game,python,0.99418676,Game Development,Puzzles,T3,Control Flow Modifications
clr9q_4_1,clr9q,15 puzzle game,python,0.993813,Game Development,Puzzles,T4,Same Language
clr9q_4_2,clr9q,15 puzzle game,go,0.93409806,Game Development,Puzzles,T4,Different Language
clr9q_4_2,clr9q,15 puzzle game,java,0.97947675,Game Development,Puzzles,T4,Different Language
clr9q_4_2,clr9q,15 puzzle game,javascript,0.98748034,Game Development,Puzzles,T4,Different Language
clr9q_4_2,clr9q,15 puzzle game,php,0.9804567,Game Development,Puzzles,T4,Different Language
clr9q_4_2,clr9q,15 puzzle game,ruby,0.97744185,Game Development,Puzzles,T4,Different Language
inmof_1_1,inmof,2048,python,1.0,Game Development,Puzzles,T1,Identical Clone
inmof_1_2,inmof,2048,python,0.99973714,Game Development,Puzzles,T1,Different Whitespaces
inmof_1_3,inmof,2048,python,1.0,Game Development,Puzzles,T1,Different Comments
inmof_1_4,inmof,2048,python,0.9828172,Game Development,Puzzles,T1,Different Formatting
inmof_2_1,inmof,2048,python,0.9998095,Game Development,Puzzles,T2,Different Variable Names
inmof_2_2,inmof,2048,python,0.9998995,Game Development,Puzzles,T2,Different Data Types
inmof_2_3,inmof,2048,python,0.9999564,Game Development,Puzzles,T2,Different Function Names
inmof_3_1,inmof,2048,python,0.99951524,Game Development,Puzzles,T3,Added Statements
inmof_3_2,inmof,2048,python,0.9991116,Game Development,Puzzles,T3,Removed Statements
inmof_3_3,inmof,2048,python,0.99992514,Game Development,Puzzles,T3,Reordered Statements
inmof_3_4,inmof,2048,python,0.9997749,Game Development,Puzzles,T3,Control Flow Modifications
inmof_4_1,inmof,2048,python,0.98418707,Game Development,Puzzles,T4,Same Language
inmof_4_2,inmof,2048,go,0.96517235,Game Development,Puzzles,T4,Different Language
inmof_4_2,inmof,2048,java,0.97538686,Game Development,Puzzles,T4,Different Language
inmof_4_2,inmof,2048,javascript,0.9869075,Game Development,Puzzles,T4,Different Language
inmof_4_2,inmof,2048,php,0.98858404,Game Development,Puzzles,T4,Different Language
inmof_4_2,inmof,2048,ruby,0.9801808,Game Development,Puzzles,T4,Different Language
s0lq9_1_1,s0lq9,21 game,python,0.99999994,Game Development,Card Games,T1,Identical Clone
s0lq9_1_2,s0lq9,21 game,python,0.9664376,Game Development,Card Games,T1,Different Whitespaces
s0lq9_1_3,s0lq9,21 game,python,0.9991335,Game Development,Card Games,T1,Different Comments
s0lq9_1_4,s0lq9,21 game,python,0.97197855,Game Development,Card Games,T1,Different Formatting
s0lq9_2_1,s0lq9,21 game,python,0.9984971,Game Development,Card Games,T2,Different Variable Names
s0lq9_2_2,s0lq9,21 game,python,0.99906254,Game Development,Card Games,T2,Different Data Types
s0lq9_2_3,s0lq9,21 game,python,0.9990598,Game Development,Card Games,T2,Different Function Names
s0lq9_3_1,s0lq9,21 game,python,0.9987271,Game Development,Card Games,T3,Added Statements
s0lq9_3_2,s0lq9,21 game,python,0.99256754,Game Development,Card Games,T3,Removed Statements
s0lq9_3_3,s0lq9,21 game,python,0.9990148,Game Development,Card Games,T3,Reordered Statements
s0lq9_3_4,s0lq9,21 game,python,0.99927044,Game Development,Card Games,T3,Control Flow Modifications
s0lq9_4_1,s0lq9,21 game,python,0.9665606,Game Development,Card Games,T4,Same Language
s0lq9_4_2,s0lq9,21 game,go,0.9581008,Game Development,Card Games,T4,Different Language
s0lq9_4_2,s0lq9,21 game,java,0.9605645,Game Development,Card Games,T4,Different Language
s0lq9_4_2,s0lq9,21 game,javascript,0.96996427,Game Development,Card Games,T4,Different Language
s0lq9_4_2,s0lq9,21 game,php,0.97247493,Game Development,Card Games,T4,Different Language
s0lq9_4_2,s0lq9,21 game,ruby,0.9826535,Game Development,Card Games,T4,Different Language
u5evd_1_1,u5evd,24 game,python,1.0,Game Development,Puzzles,T1,Identical Clone
u5evd_1_2,u5evd,24 game,python,0.9900036,Game Development,Puzzles,T1,Different Whitespaces
u5evd_1_3,u5evd,24 game,python,0.9905653,Game Development,Puzzles,T1,Different Comments
u5evd_1_4,u5evd,24 game,python,0.9912795,Game Development,Puzzles,T1,Different Formatting
u5evd_2_1,u5evd,24 game,python,0.9909433,Game Development,Puzzles,T2,Different Variable Names
u5evd_2_2,u5evd,24 game,python,0.9909897,Game Development,Puzzles,T2,Different Data Types
u5evd_2_3,u5evd,24 game,python,0.99088115,Game Development,Puzzles,T2,Different Function Names
u5evd_3_1,u5evd,24 game,python,0.99156034,Game Development,Puzzles,T3,Added Statements
u5evd_3_2,u5evd,24 game,python,0.99137783,Game Development,Puzzles,T3,Removed Statements
u5evd_3_3,u5evd,24 game,python,0.991694,Game Development,Puzzles,T3,Reordered Statements
u5evd_3_4,u5evd,24 game,python,0.98908395,Game Development,Puzzles,T3,Control Flow Modifications
u5evd_4_1,u5evd,24 game,python,0.9894231,Game Development,Puzzles,T4,Same Language
u5evd_4_2,u5evd,24 game,go,0.9809364,Game Development,Puzzles,T4,Different Language
u5evd_4_2,u5evd,24 game,java,0.97199917,Game Development,Puzzles,T4,Different Language
u5evd_4_2,u5evd,24 game,javascript,0.92949337,Game Development,Puzzles,T4,Different Language
u5evd_4_2,u5evd,24 game,php,0.9879724,Game Development,Puzzles,T4,Different Language
u5evd_4_2,u5evd,24 game,ruby,0.9873389,Game Development,Puzzles,T4,Different Language
r70gq_1_1,r70gq,24 game/Solve,python,1.0000001,Game Development,Puzzles,T1,Identical Clone
r70gq_1_2,r70gq,24 game/Solve,python,0.99441004,Game Development,Puzzles,T1,Different Whitespaces
r70gq_1_3,r70gq,24 game/Solve,python,0.99243516,Game Development,Puzzles,T1,Different Comments
r70gq_1_4,r70gq,24 game/Solve,python,0.9907819,Game Development,Puzzles,T1,Different Formatting
r70gq_2_1,r70gq,24 game/Solve,python,0.9999237,Game Development,Puzzles,T2,Different Variable Names
r70gq_2_2,r70gq,24 game/Solve,python,0.9901319,Game Development,Puzzles,T2,Different Data Types
r70gq_2_3,r70gq,24 game/Solve,python,0.99265194,Game Development,Puzzles,T2,Different Function Names
r70gq_3_1,r70gq,24 game/Solve,python,0.99005157,Game Development,Puzzles,T3,Added Statements
r70gq_3_2,r70gq,24 game/Solve,python,0.98742616,Game Development,Puzzles,T3,Removed Statements
r70gq_3_3,r70gq,24 game/Solve,python,0.99284893,Game Development,Puzzles,T3,Reordered Statements
r70gq_3_4,r70gq,24 game/Solve,python,0.9897475,Game Development,Puzzles,T3,Control Flow Modifications
r70gq_4_1,r70gq,24 game/Solve,python,0.9890642,Game Development,Puzzles,T4,Same Language
r70gq_4_2,r70gq,24 game/Solve,go,0.93694264,Game Development,Puzzles,T4,Different Language
r70gq_4_2,r70gq,24 game/Solve,java,0.9554306,Game Development,Puzzles,T4,Different Language
r70gq_4_2,r70gq,24 game/Solve,javascript,0.9821471,Game Development,Puzzles,T4,Different Language
r70gq_4_2,r70gq,24 game/Solve,ruby,0.9842416,Game Development,Puzzles,T4,Different Language
1a6pc_1_1,1a6pc,4-rings or 4-squares puzzle,python,1.0,Game Development,Puzzles,T1,Identical Clone
1a6pc_1_2,1a6pc,4-rings or 4-squares puzzle,python,0.9713721,Game Development,Puzzles,T1,Different Whitespaces
1a6pc_1_3,1a6pc,4-rings or 4-squares puzzle,python,0.9987578,Game Development,Puzzles,T1,Different Comments
1a6pc_1_4,1a6pc,4-rings or 4-squares puzzle,python,0.9985424,Game Development,Puzzles,T1,Different Formatting
1a6pc_2_1,1a6pc,4-rings or 4-squares puzzle,python,0.9975833,Game Development,Puzzles,T2,Different Variable Names
1a6pc_2_2,1a6pc,4-rings or 4-squares puzzle,python,0.9942861,Game Development,Puzzles,T2,Different Data Types
1a6pc_2_3,1a6pc,4-rings or 4-squares puzzle,python,0.9994718,Game Development,Puzzles,T2,Different Function Names
1a6pc_3_1,1a6pc,4-rings or 4-squares puzzle,python,0.9956758,Game Development,Puzzles,T3,Added Statements
1a6pc_3_2,1a6pc,4-rings or 4-squares puzzle,python,0.9941936,Game Development,Puzzles,T3,Removed Statements
1a6pc_3_3,1a6pc,4-rings or 4-squares puzzle,python,0.99919355,Game Development,Puzzles,T3,Reordered Statements
1a6pc_3_4,1a6pc,4-rings or 4-squares puzzle,python,0.9975959,Game Development,Puzzles,T3,Control Flow Modifications
1a6pc_4_1,1a6pc,4-rings or 4-squares puzzle,python,0.9944097,Game Development,Puzzles,T4,Same Language
1a6pc_4_2,1a6pc,4-rings or 4-squares puzzle,go,0.9170016,Game Development,Puzzles,T4,Different Language
1a6pc_4_2,1a6pc,4-rings or 4-squares puzzle,java,0.98185813,Game Development,Puzzles,T4,Different Language
1a6pc_4_2,1a6pc,4-rings or 4-squares puzzle,javascript,0.7753124,Game Development,Puzzles,T4,Different Language
1a6pc_4_2,1a6pc,4-rings or 4-squares puzzle,ruby,0.9676674,Game Development,Puzzles,T4,Different Language
36bzc_1_1,36bzc,9 billion names of God the integer,python,0.9999999,Mathematics,Number Theory,T1,Identical Clone
36bzc_1_2,36bzc,9 billion names of God the integer,python,0.99343294,Mathematics,Number Theory,T1,Different Whitespaces
36bzc_1_3,36bzc,9 billion names of God the integer,python,0.9999701,Mathematics,Number Theory,T1,Different Comments
36bzc_1_4,36bzc,9 billion names of God the integer,python,0.9970044,Mathematics,Number Theory,T1,Different Formatting
36bzc_2_1,36bzc,9 billion names of God the integer,python,0.9994504,Mathematics,Number Theory,T2,Different Variable Names
36bzc_2_2,36bzc,9 billion names of God the integer,python,0.99619925,Mathematics,Number Theory,T2,Different Data Types
36bzc_2_3,36bzc,9 billion names of God the integer,python,0.9998325,Mathematics,Number Theory,T2,Different Function Names
36bzc_3_1,36bzc,9 billion names of God the integer,python,0.9996916,Mathematics,Number Theory,T3,Added Statements
36bzc_3_2,36bzc,9 billion names of God the integer,python,0.9996495,Mathematics,Number Theory,T3,Removed Statements
36bzc_3_3,36bzc,9 billion names of God the integer,python,0.9995847,Mathematics,Number Theory,T3,Reordered Statements
36bzc_3_4,36bzc,9 billion names of God the integer,python,0.9994261,Mathematics,Number Theory,T3,Control Flow Modifications
36bzc_4_1,36bzc,9 billion names of God the integer,python,0.99839413,Mathematics,Number Theory,T4,Same Language
36bzc_4_2,36bzc,9 billion names of God the integer,go,0.9549581,Mathematics,Number Theory,T4,Different Language
36bzc_4_2,36bzc,9 billion names of God the integer,java,0.9691613,Mathematics,Number Theory,T4,Different Language
36bzc_4_2,36bzc,9 billion names of God the integer,javascript,0.9392995,Mathematics,Number Theory,T4,Different Language
36bzc_4_2,36bzc,9 billion names of God the integer,ruby,0.9684509,Mathematics,Number Theory,T4,Different Language
jhq7p_1_1,jhq7p,A+B,python,0.99999994,Mathematics,Arithmetic,T1,Identical Clone
jhq7p_1_2,jhq7p,A+B,python,0.9985199,Mathematics,Arithmetic,T1,Different Whitespaces
jhq7p_1_3,jhq7p,A+B,python,0.9951852,Mathematics,Arithmetic,T1,Different Comments
jhq7p_1_4,jhq7p,A+B,python,0.99016356,Mathematics,Arithmetic,T1,Different Formatting
jhq7p_2_1,jhq7p,A+B,python,0.9959133,Mathematics,Arithmetic,T2,Different Variable Names
jhq7p_2_2,jhq7p,A+B,python,0.99515754,Mathematics,Arithmetic,T2,Different Data Types
jhq7p_2_3,jhq7p,A+B,python,0.99864966,Mathematics,Arithmetic,T2,Different Function Names
jhq7p_3_1,jhq7p,A+B,python,0.9938504,Mathematics,Arithmetic,T3,Added Statements
jhq7p_3_2,jhq7p,A+B,python,0.99526715,Mathematics,Arithmetic,T3,Removed Statements
jhq7p_3_3,jhq7p,A+B,python,0.9888539,Mathematics,Arithmetic,T3,Reordered Statements
jhq7p_3_4,jhq7p,A+B,python,0.98889554,Mathematics,Arithmetic,T3,Control Flow Modifications
jhq7p_4_1,jhq7p,A+B,python,0.98629224,Mathematics,Arithmetic,T4,Same Language
jhq7p_4_2,jhq7p,A+B,go,0.9564821,Mathematics,Arithmetic,T4,Different Language
jhq7p_4_2,jhq7p,A+B,java,0.9716488,Mathematics,Arithmetic,T4,Different Language
jhq7p_4_2,jhq7p,A+B,javascript,0.9538597,Mathematics,Arithmetic,T4,Different Language
jhq7p_4_2,jhq7p,A+B,php,0.97765774,Mathematics,Arithmetic,T4,Different Language
jhq7p_4_2,jhq7p,A+B,ruby,0.9737655,Mathematics,Arithmetic,T4,Different Language
z37tt_1_1,z37tt,ABC problem,python,1.0000001,Mathematics,Number Theory,T1,Identical Clone
z37tt_1_2,z37tt,ABC problem,python,0.99568987,Mathematics,Number Theory,T1,Different Whitespaces
z37tt_1_3,z37tt,ABC problem,python,0.99860966,Mathematics,Number Theory,T1,Different Comments
z37tt_1_4,z37tt,ABC problem,python,0.9889039,Mathematics,Number Theory,T1,Different Formatting
z37tt_2_1,z37tt,ABC problem,python,0.99882495,Mathematics,Number Theory,T2,Different Variable Names
z37tt_2_2,z37tt,ABC problem,python,0.99144053,Mathematics,Number Theory,T2,Different Data Types
z37tt_2_3,z37tt,ABC problem,python,0.99871886,Mathematics,Number Theory,T2,Different Function Names
z37tt_3_1,z37tt,ABC problem,python,0.9882967,Mathematics,Number Theory,T3,Added Statements
z37tt_3_2,z37tt,ABC problem,python,0.9685534,Mathematics,Number Theory,T3,Removed Statements
z37tt_3_3,z37tt,ABC problem,python,0.99886364,Mathematics,Number Theory,T3,Reordered Statements
z37tt_3_4,z37tt,ABC problem,python,0.9980175,Mathematics,Number Theory,T3,Control Flow Modifications
z37tt_4_1,z37tt,ABC problem,python,0.9917034,Mathematics,Number Theory,T4,Same Language
z37tt_4_2,z37tt,ABC problem,go,0.90928495,Mathematics,Number Theory,T4,Different Language
z37tt_4_2,z37tt,ABC problem,java,0.97421,Mathematics,Number Theory,T4,Different Language
z37tt_4_2,z37tt,ABC problem,javascript,0.86591566,Mathematics,Number Theory,T4,Different Language
z37tt_4_2,z37tt,ABC problem,php,0.9749963,Mathematics,Number Theory,T4,Different Language
z37tt_4_2,z37tt,ABC problem,ruby,0.8609434,Mathematics,Number Theory,T4,Different Language
8i80o_1_1,8i80o,AKS test for primes,python,1.0,Mathematics,Number Theory,T1,Identical Clone
8i80o_1_2,8i80o,AKS test for primes,python,0.9818496,Mathematics,Number Theory,T1,Different Whitespaces
8i80o_1_3,8i80o,AKS test for primes,python,0.9996415,Mathematics,Number Theory,T1,Different Comments
8i80o_1_4,8i80o,AKS test for primes,python,0.9987548,Mathematics,Number Theory,T1,Different Formatting
8i80o_2_1,8i80o,AKS test for primes,python,0.99922323,Mathematics,Number Theory,T2,Different Variable Names
8i80o_2_2,8i80o,AKS test for primes,python,0.9989888,Mathematics,Number Theory,T2,Different Data Types
8i80o_2_3,8i80o,AKS test for primes,python,0.99972665,Mathematics,Number Theory,T2,Different Function Names
8i80o_3_1,8i80o,AKS test for primes,python,0.99822474,Mathematics,Number Theory,T3,Added Statements
8i80o_3_2,8i80o,AKS test for primes,python,0.9908265,Mathematics,Number Theory,T3,Removed Statements
8i80o_3_3,8i80o,AKS test for primes,python,0.99817777,Mathematics,Number Theory,T3,Reordered Statements
8i80o_3_4,8i80o,AKS test for primes,python,0.99583924,Mathematics,Number Theory,T3,Control Flow Modifications
8i80o_4_1,8i80o,AKS test for primes,python,0.9960984,Mathematics,Number Theory,T4,Same Language
8i80o_4_2,8i80o,AKS test for primes,go,0.9174349,Mathematics,Number Theory,T4,Different Language
8i80o_4_2,8i80o,AKS test for primes,java,0.9457565,Mathematics,Number Theory,T4,Different Language
8i80o_4_2,8i80o,AKS test for primes,javascript,0.9505986,Mathematics,Number Theory,T4,Different Language
8i80o_4_2,8i80o,AKS test for primes,ruby,0.9682727,Mathematics,Number Theory,T4,Different Language
5cux_1_1,5cux,ASCII art diagram converter,python,0.9999999,Programming Concepts,Text Processing,T1,Identical Clone
5cux_1_2,5cux,ASCII art diagram converter,python,0.97397196,Programming Concepts,Text Processing,T1,Different Whitespaces
5cux_1_3,5cux,ASCII art diagram converter,python,0.99928284,Programming Concepts,Text Processing,T1,Different Comments
5cux_1_4,5cux,ASCII art diagram converter,python,0.99886507,Programming Concepts,Text Processing,T1,Different Formatting
5cux_2_1,5cux,ASCII art diagram converter,python,0.997834,Programming Concepts,Text Processing,T2,Different Variable Names
5cux_2_2,5cux,ASCII art diagram converter,python,0.99928284,Programming Concepts,Text Processing,T2,Different Data Types
5cux_2_3,5cux,ASCII art diagram converter,python,0.99937516,Programming Concepts,Text Processing,T2,Different Function Names
5cux_3_1,5cux,ASCII art diagram converter,python,0.9982317,Programming Concepts,Text Processing,T3,Added Statements
5cux_3_2,5cux,ASCII art diagram converter,python,0.9975289,Programming Concepts,Text Processing,T3,Removed Statements
5cux_3_3,5cux,ASCII art diagram converter,python,0.9990274,Programming Concepts,Text Processing,T3,Reordered Statements
5cux_3_4,5cux,ASCII art diagram converter,python,0.99796754,Programming Concepts,Text Processing,T3,Control Flow Modifications
5cux_4_1,5cux,ASCII art diagram converter,python,0.99732137,Programming Concepts,Text Processing,T4,Same Language
5cux_4_2,5cux,ASCII art diagram converter,go,0.96242315,Programming Concepts,Text Processing,T4,Different Language
5cux_4_2,5cux,ASCII art diagram converter,java,0.97790885,Programming Concepts,Text Processing,T4,Different Language
5cux_4_2,5cux,ASCII art diagram converter,ruby,0.97202015,Programming Concepts,Text Processing,T4,Different Language
kb6hf_1_1,kb6hf,"Abbreviations, automatic",python,0.9999999,Programming Concepts,Text Processing,T1,Identical Clone
kb6hf_1_2,kb6hf,"Abbreviations, automatic",python,0.9764776,Programming Concepts,Text Processing,T1,Different Whitespaces
kb6hf_1_3,kb6hf,"Abbreviations, automatic",python,0.9999999,Programming Concepts,Text Processing,T1,Different Comments
kb6hf_1_4,kb6hf,"Abbreviations, automatic",python,0.9997447,Programming Concepts,Text Processing,T1,Different Formatting
kb6hf_2_1,kb6hf,"Abbreviations, automatic",python,0.99960345,Programming Concepts,Text Processing,T2,Different Variable Names
kb6hf_2_2,kb6hf,"Abbreviations, automatic",python,0.99857414,Programming Concepts,Text Processing,T2,Different Data Types
kb6hf_2_3,kb6hf,"Abbreviations, automatic",python,0.99839664,Programming Concepts,Text Processing,T2,Different Function Names
kb6hf_3_1,kb6hf,"Abbreviations, automatic",python,0.9995568,Programming Concepts,Text Processing,T3,Added Statements
kb6hf_3_2,kb6hf,"Abbreviations, automatic",python,0.9986846,Programming Concepts,Text Processing,T3,Removed Statements
kb6hf_3_3,kb6hf,"Abbreviations, automatic",python,0.99906904,Programming Concepts,Text Processing,T3,Reordered Statements
kb6hf_3_4,kb6hf,"Abbreviations, automatic",python,0.9991949,Programming Concepts,Text Processing,T3,Control Flow Modifications
kb6hf_4_1,kb6hf,"Abbreviations, automatic",python,0.99455214,Programming Concepts,Text Processing,T4,Same Language
kb6hf_4_2,kb6hf,"Abbreviations, automatic",go,0.9188791,Programming Concepts,Text Processing,T4,Different Language
kb6hf_4_2,kb6hf,"Abbreviations, automatic",java,0.9811239,Programming Concepts,Text Processing,T4,Different Language
kb6hf_4_2,kb6hf,"Abbreviations, automatic",javascript,0.95000666,Programming Concepts,Text Processing,T4,Different Language
kb6hf_4_2,kb6hf,"Abbreviations, automatic",ruby,0.88123006,Programming Concepts,Text Processing,T4,Different Language
2vilz_1_1,2vilz,"Abbreviations, easy",python,1.0,Programming Concepts,Text Processing,T1,Identical Clone
2vilz_1_2,2vilz,"Abbreviations, easy",python,0.9914551,Programming Concepts,Text Processing,T1,Different Whitespaces
2vilz_1_3,2vilz,"Abbreviations, easy",python,0.9996049,Programming Concepts,Text Processing,T1,Different Comments
2vilz_1_4,2vilz,"Abbreviations, easy",python,0.99142563,Programming Concepts,Text Processing,T1,Different Formatting
2vilz_2_1,2vilz,"Abbreviations, easy",python,0.9990939,Programming Concepts,Text Processing,T2,Different Variable Names
2vilz_2_2,2vilz,"Abbreviations, easy",python,0.9980941,Programming Concepts,Text Processing,T2,Different Data Types
2vilz_2_3,2vilz,"Abbreviations, easy",python,0.9992963,Programming Concepts,Text Processing,T2,Different Function Names
2vilz_3_1,2vilz,"Abbreviations, easy",python,0.9998753,Programming Concepts,Text Processing,T3,Added Statements
2vilz_3_2,2vilz,"Abbreviations, easy",python,0.99654144,Programming Concepts,Text Processing,T3,Removed Statements
2vilz_3_3,2vilz,"Abbreviations, easy",python,0.9086884,Programming Concepts,Text Processing,T3,Reordered Statements
2vilz_3_4,2vilz,"Abbreviations, easy",python,0.99918854,Programming Concepts,Text Processing,T3,Control Flow Modifications
2vilz_4_1,2vilz,"Abbreviations, easy",python,0.98358184,Programming Concepts,Text Processing,T4,Same Language
2vilz_4_2,2vilz,"Abbreviations, easy",go,0.94159925,Programming Concepts,Text Processing,T4,Different Language
2vilz_4_2,2vilz,"Abbreviations, easy",java,0.9620752,Programming Concepts,Text Processing,T4,Different Language
2vilz_4_2,2vilz,"Abbreviations, easy",javascript,0.95448804,Programming Concepts,Text Processing,T4,Different Language
2vilz_4_2,2vilz,"Abbreviations, easy",php,0.9487426,Programming Concepts,Text Processing,T4,Different Language
2vilz_4_2,2vilz,"Abbreviations, easy",ruby,0.91166794,Programming Concepts,Text Processing,T4,Different Language
oik81_1_1,oik81,"Abbreviations, simple",python,0.99999994,Programming Concepts,Text Processing,T1,Identical Clone
oik81_1_2,oik81,"Abbreviations, simple",python,0.97781205,Programming Concepts,Text Processing,T1,Different Whitespaces
oik81_1_3,oik81,"Abbreviations, simple",python,0.9999896,Programming Concepts,Text Processing,T1,Different Comments
oik81_1_4,oik81,"Abbreviations, simple",python,0.9287704,Programming Concepts,Text Processing,T1,Different Formatting
oik81_2_1,oik81,"Abbreviations, simple",python,0.9993819,Programming Concepts,Text Processing,T2,Different Variable Names
oik81_2_2,oik81,"Abbreviations, simple",python,0.9976593,Programming Concepts,Text Processing,T2,Different Data Types
oik81_2_3,oik81,"Abbreviations, simple",python,0.9999391,Programming Concepts,Text Processing,T2,Different Function Names
oik81_3_1,oik81,"Abbreviations, simple",python,0.9991952,Programming Concepts,Text Processing,T3,Added Statements
oik81_3_2,oik81,"Abbreviations, simple",python,0.90154725,Programming Concepts,Text Processing,T3,Removed Statements
oik81_3_3,oik81,"Abbreviations, simple",python,0.9154943,Programming Concepts,Text Processing,T3,Reordered Statements
oik81_3_4,oik81,"Abbreviations, simple",python,0.997944,Programming Concepts,Text Processing,T3,Control Flow Modifications
oik81_4_1,oik81,"Abbreviations, simple",python,0.9954254,Programming Concepts,Text Processing,T4,Same Language
oik81_4_2,oik81,"Abbreviations, simple",go,0.9060591,Programming Concepts,Text Processing,T4,Different Language
oik81_4_2,oik81,"Abbreviations, simple",java,0.9851891,Programming Concepts,Text Processing,T4,Different Language
oik81_4_2,oik81,"Abbreviations, simple",javascript,0.8586397,Programming Concepts,Text Processing,T4,Different Language
oik81_4_2,oik81,"Abbreviations, simple",ruby,0.9216121,Programming Concepts,Text Processing,T4,Different Language
08hsq_1_1,08hsq,Abelian sandpile model,python,1.0000001,Mathematics,Automata,T1,Identical Clone
08hsq_1_2,08hsq,Abelian sandpile model,python,0.9678681,Mathematics,Automata,T1,Different Whitespaces
08hsq_1_3,08hsq,Abelian sandpile model,python,0.99997425,Mathematics,Automata,T1,Different Comments
08hsq_1_4,08hsq,Abelian sandpile model,python,0.99976146,Mathematics,Automata,T1,Different Formatting
08hsq_2_1,08hsq,Abelian sandpile model,python,0.9989402,Mathematics,Automata,T2,Different Variable Names
