clone_code_id,base_code_id,task,clone_language,similarity_score,domain,subdomain,clone_type,clone_sub_type
tcob_1_3,tcob,100 prisoners,python,0.999591,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
tcob_1_4,tcob,100 prisoners,python,0.99896276,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
tcob_2_1,tcob,100 prisoners,python,0.9986642,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
tcob_2_2,tcob,100 prisoners,python,0.99771523,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
tcob_2_3,tcob,100 prisoners,python,0.9996009,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
tcob_3_1,tcob,100 prisoners,python,0.9996313,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
tcob_3_2,tcob,100 prisoners,python,0.9986119,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
tcob_3_3,tcob,100 prisoners,python,0.9995642,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
tcob_3_4,tcob,100 prisoners,python,0.9981562,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
tcob_4_1,tcob,100 prisoners,python,0.996441,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
tcob_4_2,tcob,100 prisoners,javascript,0.95230496,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,java,0.9872275,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,go,0.98385525,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,ruby,0.9611126,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
hjrd_1_1,hjrd,15 puzzle game,python,0.9999536,Puzzles and Games,Game Development,T1,Identical Clone
hjrd_1_2,hjrd,15 puzzle game,python,0.98958933,Puzzles and Games,Game Development,T1,Different Whitespaces
hjrd_1_3,hjrd,15 puzzle game,python,0.99926937,Puzzles and Games,Game Development,T1,Different Comments
hjrd_1_4,hjrd,15 puzzle game,python,0.99985814,Puzzles and Games,Game Development,T1,Different Formatting
hjrd_2_1,hjrd,15 puzzle game,python,0.99882394,Puzzles and Games,Game Development,T2,Different Variable Names
hjrd_2_2,hjrd,15 puzzle game,python,0.9995127,Puzzles and Games,Game Development,T2,Different Data Types
hjrd_2_3,hjrd,15 puzzle game,python,0.99913937,Puzzles and Games,Game Development,T2,Different Function Names
hjrd_3_1,hjrd,15 puzzle game,python,0.9994986,Puzzles and Games,Game Development,T3,Added Statements
hjrd_3_2,hjrd,15 puzzle game,python,0.9934075,Puzzles and Games,Game Development,T3,Removed Statements
hjrd_3_3,hjrd,15 puzzle game,python,0.98933715,Puzzles and Games,Game Development,T3,Reordered Statements
hjrd_3_4,hjrd,15 puzzle game,python,0.9943234,Puzzles and Games,Game Development,T3,Control Flow Modifications
hjrd_4_1,hjrd,15 puzzle game,python,0.9954906,Puzzles and Games,Game Development,T4,Same Language
hjrd_4_2,hjrd,15 puzzle game,javascript,0.9881607,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,java,0.9896071,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,go,0.9357685,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,ruby,0.9824201,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,php,0.9849988,Puzzles and Games,Game Development,T4,Different Language
r7fi_1_1,r7fi,2048,python,0.9999999,Puzzles and Games,Game Development,T1,Identical Clone
r7fi_1_2,r7fi,2048,python,0.99724174,Puzzles and Games,Game Development,T1,Different Whitespaces
r7fi_1_3,r7fi,2048,python,0.99929816,Puzzles and Games,Game Development,T1,Different Comments
r7fi_1_4,r7fi,2048,python,0.99072737,Puzzles and Games,Game Development,T1,Different Formatting
r7fi_2_1,r7fi,2048,python,0.9983454,Puzzles and Games,Game Development,T2,Different Variable Names
r7fi_2_2,r7fi,2048,python,0.9959275,Puzzles and Games,Game Development,T2,Different Data Types
r7fi_2_3,r7fi,2048,python,0.99953204,Puzzles and Games,Game Development,T2,Different Function Names
r7fi_3_1,r7fi,2048,python,0.9893858,Puzzles and Games,Game Development,T3,Added Statements
r7fi_3_2,r7fi,2048,python,0.9883363,Puzzles and Games,Game Development,T3,Removed Statements
r7fi_3_3,r7fi,2048,python,0.99903154,Puzzles and Games,Game Development,T3,Reordered Statements
r7fi_3_4,r7fi,2048,python,0.99903584,Puzzles and Games,Game Development,T3,Control Flow Modifications
r7fi_4_1,r7fi,2048,python,0.9900429,Puzzles and Games,Game Development,T4,Same Language
r7fi_4_2,r7fi,2048,javascript,0.98977125,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,java,0.98406947,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,go,0.9723887,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,ruby,0.98530436,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,php,0.9888364,Puzzles and Games,Game Development,T4,Different Language
969e_1_1,969e,21 game,python,0.9999863,Puzzles and Games,Game Development,T1,Identical Clone
969e_1_2,969e,21 game,python,0.999015,Puzzles and Games,Game Development,T1,Different Whitespaces
969e_1_3,969e,21 game,python,0.9980471,Puzzles and Games,Game Development,T1,Different Comments
969e_1_4,969e,21 game,python,0.97828907,Puzzles and Games,Game Development,T1,Different Formatting
969e_2_1,969e,21 game,python,0.9986552,Puzzles and Games,Game Development,T2,Different Variable Names
969e_2_2,969e,21 game,python,0.9989981,Puzzles and Games,Game Development,T2,Different Data Types
969e_2_3,969e,21 game,python,0.9990609,Puzzles and Games,Game Development,T2,Different Function Names
969e_3_1,969e,21 game,python,0.999081,Puzzles and Games,Game Development,T3,Added Statements
969e_3_2,969e,21 game,python,0.998379,Puzzles and Games,Game Development,T3,Removed Statements
969e_3_3,969e,21 game,python,0.9997046,Puzzles and Games,Game Development,T3,Reordered Statements
969e_3_4,969e,21 game,python,0.99907756,Puzzles and Games,Game Development,T3,Control Flow Modifications
969e_4_1,969e,21 game,python,0.9831124,Puzzles and Games,Game Development,T4,Same Language
969e_4_2,969e,21 game,javascript,0.98088884,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,java,0.965773,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,go,0.9605272,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,ruby,0.99068105,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,php,0.98119676,Puzzles and Games,Game Development,T4,Different Language
eyn3_1_1,eyn3,24 game,python,1.0,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
eyn3_1_2,eyn3,24 game,python,0.9936577,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
eyn3_1_3,eyn3,24 game,python,0.99296623,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
eyn3_1_4,eyn3,24 game,python,0.9926866,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
eyn3_2_1,eyn3,24 game,python,0.99379915,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
eyn3_2_2,eyn3,24 game,python,0.99445486,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
eyn3_2_3,eyn3,24 game,python,0.9927814,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
eyn3_3_1,eyn3,24 game,python,0.9921399,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
eyn3_3_2,eyn3,24 game,python,0.9921433,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
eyn3_3_3,eyn3,24 game,python,0.9927279,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
eyn3_3_4,eyn3,24 game,python,0.99050033,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
eyn3_4_1,eyn3,24 game,python,0.9923699,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
eyn3_4_2,eyn3,24 game,javascript,0.9871191,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,java,0.97794604,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,go,0.9812092,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,ruby,0.99281734,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,php,0.99248934,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3pht_1_1,3pht,24 game/Solve,python,1.0000001,Puzzles and Games,Puzzle Solving Algorithms,T1,Identical Clone
3pht_1_2,3pht,24 game/Solve,python,0.9919363,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Whitespaces
3pht_1_3,3pht,24 game/Solve,python,0.99115014,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Comments
3pht_1_4,3pht,24 game/Solve,python,0.9898104,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Formatting
3pht_2_1,3pht,24 game/Solve,python,0.99293876,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Variable Names
3pht_2_2,3pht,24 game/Solve,python,0.9882249,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Data Types
3pht_2_3,3pht,24 game/Solve,python,0.991604,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Function Names
3pht_3_1,3pht,24 game/Solve,python,0.9884173,Puzzles and Games,Puzzle Solving Algorithms,T3,Added Statements
3pht_3_2,3pht,24 game/Solve,python,0.98704195,Puzzles and Games,Puzzle Solving Algorithms,T3,Removed Statements
3pht_3_3,3pht,24 game/Solve,python,0.9895678,Puzzles and Games,Puzzle Solving Algorithms,T3,Reordered Statements
3pht_3_4,3pht,24 game/Solve,python,0.98813295,Puzzles and Games,Puzzle Solving Algorithms,T3,Control Flow Modifications
3pht_4_1,3pht,24 game/Solve,python,0.985384,Puzzles and Games,Puzzle Solving Algorithms,T4,Same Language
3pht_4_2,3pht,24 game/Solve,javascript,0.9812721,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,java,0.96477616,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,go,0.96831757,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,ruby,0.9854157,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3iey_1_1,3iey,4-rings or 4-squares puzzle,python,0.99999994,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
3iey_1_2,3iey,4-rings or 4-squares puzzle,python,0.9804025,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
3iey_1_3,3iey,4-rings or 4-squares puzzle,python,0.9998729,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
3iey_1_4,3iey,4-rings or 4-squares puzzle,python,0.99909633,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
3iey_2_1,3iey,4-rings or 4-squares puzzle,python,0.99875164,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
3iey_2_2,3iey,4-rings or 4-squares puzzle,python,0.9966485,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
3iey_2_3,3iey,4-rings or 4-squares puzzle,python,0.99907434,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
3iey_3_1,3iey,4-rings or 4-squares puzzle,python,0.9991745,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
3iey_3_2,3iey,4-rings or 4-squares puzzle,python,0.9959986,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
3iey_3_3,3iey,4-rings or 4-squares puzzle,python,0.9991398,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
3iey_3_4,3iey,4-rings or 4-squares puzzle,python,0.99773735,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
3iey_4_1,3iey,4-rings or 4-squares puzzle,python,0.9958082,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,javascript,0.9824672,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,java,0.98961115,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,go,0.9437215,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,ruby,0.97634685,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_1_1,6m44,9 billion names of God the integer,python,1.0,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
6m44_1_2,6m44,9 billion names of God the integer,python,0.9961821,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
6m44_1_3,6m44,9 billion names of God the integer,python,0.99978656,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
6m44_1_4,6m44,9 billion names of God the integer,python,0.9995943,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
6m44_2_1,6m44,9 billion names of God the integer,python,0.99948156,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
6m44_2_2,6m44,9 billion names of God the integer,python,0.99757695,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
6m44_2_3,6m44,9 billion names of God the integer,python,0.99905235,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
6m44_3_1,6m44,9 billion names of God the integer,python,0.9986992,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
6m44_3_2,6m44,9 billion names of God the integer,python,0.99978656,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
6m44_3_3,6m44,9 billion names of God the integer,python,0.99978656,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
6m44_3_4,6m44,9 billion names of God the integer,python,0.9992369,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
6m44_4_1,6m44,9 billion names of God the integer,python,0.9991368,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
6m44_4_2,6m44,9 billion names of God the integer,javascript,0.9772533,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,java,0.9761881,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,go,0.9580097,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,ruby,0.9813589,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_1_1,xzti,A+B,python,1.0000001,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
xzti_1_2,xzti,A+B,python,0.9997566,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
xzti_1_3,xzti,A+B,python,0.9990705,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
xzti_1_4,xzti,A+B,python,0.9983814,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
xzti_2_1,xzti,A+B,python,0.99964845,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
xzti_2_2,xzti,A+B,python,0.9998573,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
xzti_2_3,xzti,A+B,python,0.99964845,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
xzti_3_1,xzti,A+B,python,0.99805444,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
xzti_3_2,xzti,A+B,python,0.9998392,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
xzti_3_3,xzti,A+B,python,0.99962765,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
xzti_3_4,xzti,A+B,python,0.9946354,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
xzti_4_1,xzti,A+B,python,0.99274766,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
xzti_4_2,xzti,A+B,javascript,0.96793103,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,java,0.9853508,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,go,0.9814526,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,ruby,0.99554557,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,php,0.9959857,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_1_1,5asq,ABC problem,python,0.99997103,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
5asq_1_2,5asq,ABC problem,python,0.96879184,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
5asq_1_3,5asq,ABC problem,python,0.9951871,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
5asq_1_4,5asq,ABC problem,python,0.9919199,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
5asq_2_1,5asq,ABC problem,python,0.9958968,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
5asq_2_2,5asq,ABC problem,python,0.99087846,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
5asq_2_3,5asq,ABC problem,python,0.9953759,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
5asq_3_1,5asq,ABC problem,python,0.996161,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
5asq_3_2,5asq,ABC problem,python,0.9875568,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
5asq_3_3,5asq,ABC problem,python,0.9898262,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
5asq_3_4,5asq,ABC problem,python,0.99550915,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
5asq_4_1,5asq,ABC problem,python,0.99657863,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
5asq_4_2,5asq,ABC problem,javascript,0.97589755,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,java,0.98349583,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,go,0.9332093,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,ruby,0.9227916,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,php,0.98532736,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
gweq_1_1,gweq,AKS test for primes,python,1.0000002,Mathematics,Number Theory,T1,Identical Clone
gweq_1_2,gweq,AKS test for primes,python,0.9885099,Mathematics,Number Theory,T1,Different Whitespaces
gweq_1_3,gweq,AKS test for primes,python,0.99824584,Mathematics,Number Theory,T1,Different Comments
gweq_1_4,gweq,AKS test for primes,python,0.9979958,Mathematics,Number Theory,T1,Different Formatting
gweq_2_1,gweq,AKS test for primes,python,0.9978615,Mathematics,Number Theory,T2,Different Variable Names
gweq_2_2,gweq,AKS test for primes,python,0.99343103,Mathematics,Number Theory,T2,Different Data Types
gweq_2_3,gweq,AKS test for primes,python,0.99846995,Mathematics,Number Theory,T2,Different Function Names
gweq_3_1,gweq,AKS test for primes,python,0.9980451,Mathematics,Number Theory,T3,Added Statements
gweq_3_2,gweq,AKS test for primes,python,0.9934636,Mathematics,Number Theory,T3,Removed Statements
gweq_3_3,gweq,AKS test for primes,python,0.9981216,Mathematics,Number Theory,T3,Reordered Statements
gweq_3_4,gweq,AKS test for primes,python,0.99722886,Mathematics,Number Theory,T3,Control Flow Modifications
gweq_4_1,gweq,AKS test for primes,python,0.9972579,Mathematics,Number Theory,T4,Same Language
gweq_4_2,gweq,AKS test for primes,javascript,0.9735289,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,java,0.9622426,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,go,0.95058477,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,ruby,0.9822134,Mathematics,Number Theory,T4,Different Language
41u1_1_1,41u1,ASCII art diagram converter,python,0.99997675,Puzzles and Games,Puzzle Solving Algorithms,T1,Identical Clone
41u1_1_2,41u1,ASCII art diagram converter,python,0.99173385,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Whitespaces
41u1_1_3,41u1,ASCII art diagram converter,python,0.9964929,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Comments
41u1_1_4,41u1,ASCII art diagram converter,python,0.9983547,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Formatting
41u1_2_1,41u1,ASCII art diagram converter,python,0.99725354,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Variable Names
41u1_2_2,41u1,ASCII art diagram converter,python,0.99527764,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Data Types
41u1_2_3,41u1,ASCII art diagram converter,python,0.9971924,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Function Names
41u1_3_1,41u1,ASCII art diagram converter,python,0.9970482,Puzzles and Games,Puzzle Solving Algorithms,T3,Added Statements
41u1_3_2,41u1,ASCII art diagram converter,python,0.998577,Puzzles and Games,Puzzle Solving Algorithms,T3,Removed Statements
41u1_3_3,41u1,ASCII art diagram converter,python,0.9975997,Puzzles and Games,Puzzle Solving Algorithms,T3,Reordered Statements
41u1_3_4,41u1,ASCII art diagram converter,python,0.99457705,Puzzles and Games,Puzzle Solving Algorithms,T3,Control Flow Modifications
41u1_4_1,41u1,ASCII art diagram converter,python,0.99791384,Puzzles and Games,Puzzle Solving Algorithms,T4,Same Language
41u1_4_2,41u1,ASCII art diagram converter,javascript,0.9737729,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,java,0.97442806,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,go,0.9735447,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,ruby,0.9719731,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
nuaj_1_1,nuaj,"Abbreviations, automatic",python,1.0000001,Text Processing,String Manipulation,T1,Identical Clone
nuaj_1_2,nuaj,"Abbreviations, automatic",python,0.98314416,Text Processing,String Manipulation,T1,Different Whitespaces
nuaj_1_3,nuaj,"Abbreviations, automatic",python,0.99928194,Text Processing,String Manipulation,T1,Different Comments
nuaj_1_4,nuaj,"Abbreviations, automatic",python,0.9993098,Text Processing,String Manipulation,T1,Different Formatting
nuaj_2_1,nuaj,"Abbreviations, automatic",python,0.99811214,Text Processing,String Manipulation,T2,Different Variable Names
nuaj_2_2,nuaj,"Abbreviations, automatic",python,0.99773043,Text Processing,String Manipulation,T2,Different Data Types
nuaj_2_3,nuaj,"Abbreviations, automatic",python,0.9985253,Text Processing,String Manipulation,T2,Different Function Names
nuaj_3_1,nuaj,"Abbreviations, automatic",python,0.99875885,Text Processing,String Manipulation,T3,Added Statements
nuaj_3_2,nuaj,"Abbreviations, automatic",python,0.99844503,Text Processing,String Manipulation,T3,Removed Statements
nuaj_3_3,nuaj,"Abbreviations, automatic",python,0.9989382,Text Processing,String Manipulation,T3,Reordered Statements
nuaj_3_4,nuaj,"Abbreviations, automatic",python,0.99647105,Text Processing,String Manipulation,T3,Control Flow Modifications
nuaj_4_1,nuaj,"Abbreviations, automatic",python,0.99805725,Text Processing,String Manipulation,T4,Same Language
nuaj_4_2,nuaj,"Abbreviations, automatic",javascript,0.97539705,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",java,0.98678917,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",go,0.93000066,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",ruby,0.9230044,Text Processing,String Manipulation,T4,Different Language
6mvc_1_1,6mvc,"Abbreviations, easy",python,1.0,Text Processing,String Manipulation,T1,Identical Clone
6mvc_1_2,6mvc,"Abbreviations, easy",python,0.9990325,Text Processing,String Manipulation,T1,Different Whitespaces
6mvc_1_3,6mvc,"Abbreviations, easy",python,0.9990325,Text Processing,String Manipulation,T1,Different Comments
6mvc_1_4,6mvc,"Abbreviations, easy",python,0.99849796,Text Processing,String Manipulation,T1,Different Formatting
6mvc_2_1,6mvc,"Abbreviations, easy",python,0.99988925,Text Processing,String Manipulation,T2,Different Variable Names
6mvc_2_2,6mvc,"Abbreviations, easy",python,0.9985344,Text Processing,String Manipulation,T2,Different Data Types
6mvc_2_3,6mvc,"Abbreviations, easy",python,0.99898154,Text Processing,String Manipulation,T2,Different Function Names
6mvc_3_1,6mvc,"Abbreviations, easy",python,0.9990325,Text Processing,String Manipulation,T3,Added Statements
6mvc_3_2,6mvc,"Abbreviations, easy",python,0.998905,Text Processing,String Manipulation,T3,Removed Statements
