clone_code_id,base_code_id,task,clone_language,similarity_score,domain,subdomain,clone_type,clone_sub_type
tcob_3_3,tcob,100 prisoners,python,0.99912655,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
tcob_3_4,tcob,100 prisoners,python,0.998104,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
tcob_4_1,tcob,100 prisoners,python,0.99506533,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
tcob_4_2,tcob,100 prisoners,javascript,0.94267035,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,java,0.98311824,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,go,0.9886942,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,ruby,0.9487615,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
hjrd_1_1,hjrd,15 puzzle game,python,0.99945855,Puzzles and Games,Game Development,T1,Identical Clone
hjrd_1_2,hjrd,15 puzzle game,python,0.9857176,Puzzles and Games,Game Development,T1,Different Whitespaces
hjrd_1_3,hjrd,15 puzzle game,python,0.99957,Puzzles and Games,Game Development,T1,Different Comments
hjrd_1_4,hjrd,15 puzzle game,python,0.9997709,Puzzles and Games,Game Development,T1,Different Formatting
hjrd_2_1,hjrd,15 puzzle game,python,0.9990498,Puzzles and Games,Game Development,T2,Different Variable Names
hjrd_2_2,hjrd,15 puzzle game,python,0.99956465,Puzzles and Games,Game Development,T2,Different Data Types
hjrd_2_3,hjrd,15 puzzle game,python,0.9990332,Puzzles and Games,Game Development,T2,Different Function Names
hjrd_3_1,hjrd,15 puzzle game,python,0.9995274,Puzzles and Games,Game Development,T3,Added Statements
hjrd_3_2,hjrd,15 puzzle game,python,0.992756,Puzzles and Games,Game Development,T3,Removed Statements
hjrd_3_3,hjrd,15 puzzle game,python,0.98931277,Puzzles and Games,Game Development,T3,Reordered Statements
hjrd_3_4,hjrd,15 puzzle game,python,0.99355817,Puzzles and Games,Game Development,T3,Control Flow Modifications
hjrd_4_1,hjrd,15 puzzle game,python,0.99555284,Puzzles and Games,Game Development,T4,Same Language
hjrd_4_2,hjrd,15 puzzle game,javascript,0.9873032,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,java,0.9880879,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,go,0.9141228,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,ruby,0.97719467,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,php,0.9806191,Puzzles and Games,Game Development,T4,Different Language
r7fi_1_1,r7fi,2048,python,1,Puzzles and Games,Game Development,T1,Identical Clone
r7fi_1_2,r7fi,2048,python,0.9953097,Puzzles and Games,Game Development,T1,Different Whitespaces
r7fi_1_3,r7fi,2048,python,0.99915594,Puzzles and Games,Game Development,T1,Different Comments
r7fi_1_4,r7fi,2048,python,0.9855642,Puzzles and Games,Game Development,T1,Different Formatting
r7fi_2_1,r7fi,2048,python,0.9980222,Puzzles and Games,Game Development,T2,Different Variable Names
r7fi_2_2,r7fi,2048,python,0.9934788,Puzzles and Games,Game Development,T2,Different Data Types
r7fi_2_3,r7fi,2048,python,0.9996032,Puzzles and Games,Game Development,T2,Different Function Names
r7fi_3_1,r7fi,2048,python,0.98513776,Puzzles and Games,Game Development,T3,Added Statements
r7fi_3_2,r7fi,2048,python,0.9851414,Puzzles and Games,Game Development,T3,Removed Statements
r7fi_3_3,r7fi,2048,python,0.99899733,Puzzles and Games,Game Development,T3,Reordered Statements
r7fi_3_4,r7fi,2048,python,0.999333,Puzzles and Games,Game Development,T3,Control Flow Modifications
r7fi_4_1,r7fi,2048,python,0.98641694,Puzzles and Games,Game Development,T4,Same Language
r7fi_4_2,r7fi,2048,javascript,0.98786753,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,java,0.9803679,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,go,0.96462524,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,ruby,0.98203886,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,php,0.9882189,Puzzles and Games,Game Development,T4,Different Language
969e_1_1,969e,21 game,python,0.99996924,Puzzles and Games,Game Development,T1,Identical Clone
969e_1_2,969e,21 game,python,0.99919033,Puzzles and Games,Game Development,T1,Different Whitespaces
969e_1_3,969e,21 game,python,0.9991437,Puzzles and Games,Game Development,T1,Different Comments
969e_1_4,969e,21 game,python,0.976259,Puzzles and Games,Game Development,T1,Different Formatting
969e_2_1,969e,21 game,python,0.99875236,Puzzles and Games,Game Development,T2,Different Variable Names
969e_2_2,969e,21 game,python,0.99918735,Puzzles and Games,Game Development,T2,Different Data Types
969e_2_3,969e,21 game,python,0.9992569,Puzzles and Games,Game Development,T2,Different Function Names
969e_3_1,969e,21 game,python,0.9992511,Puzzles and Games,Game Development,T3,Added Statements
969e_3_2,969e,21 game,python,0.9987314,Puzzles and Games,Game Development,T3,Removed Statements
969e_3_3,969e,21 game,python,0.99982464,Puzzles and Games,Game Development,T3,Reordered Statements
969e_3_4,969e,21 game,python,0.9992459,Puzzles and Games,Game Development,T3,Control Flow Modifications
969e_4_1,969e,21 game,python,0.97990006,Puzzles and Games,Game Development,T4,Same Language
969e_4_2,969e,21 game,javascript,0.9738306,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,java,0.95995307,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,go,0.9612262,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,ruby,0.98826313,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,php,0.97518027,Puzzles and Games,Game Development,T4,Different Language
eyn3_1_1,eyn3,24 game,python,1.0000001,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
eyn3_1_2,eyn3,24 game,python,0.9927323,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
eyn3_1_3,eyn3,24 game,python,0.9897386,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
eyn3_1_4,eyn3,24 game,python,0.9909768,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
eyn3_2_1,eyn3,24 game,python,0.9918419,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
eyn3_2_2,eyn3,24 game,python,0.9924563,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
eyn3_2_3,eyn3,24 game,python,0.99177366,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
eyn3_3_1,eyn3,24 game,python,0.9910917,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
eyn3_3_2,eyn3,24 game,python,0.9892831,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
eyn3_3_3,eyn3,24 game,python,0.9894207,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
eyn3_3_4,eyn3,24 game,python,0.988672,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
eyn3_4_1,eyn3,24 game,python,0.9898099,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
eyn3_4_2,eyn3,24 game,javascript,0.98520374,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,java,0.9748521,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,go,0.97991794,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,ruby,0.9912856,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,php,0.99120283,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3pht_1_1,3pht,24 game/Solve,python,1,Puzzles and Games,Puzzle Solving Algorithms,T1,Identical Clone
3pht_1_2,3pht,24 game/Solve,python,0.99261415,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Whitespaces
3pht_1_3,3pht,24 game/Solve,python,0.9907869,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Comments
3pht_1_4,3pht,24 game/Solve,python,0.99152076,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Formatting
3pht_2_1,3pht,24 game/Solve,python,0.9919646,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Variable Names
3pht_2_2,3pht,24 game/Solve,python,0.98900115,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Data Types
3pht_2_3,3pht,24 game/Solve,python,0.9924148,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Function Names
3pht_3_1,3pht,24 game/Solve,python,0.9896053,Puzzles and Games,Puzzle Solving Algorithms,T3,Added Statements
3pht_3_2,3pht,24 game/Solve,python,0.9894574,Puzzles and Games,Puzzle Solving Algorithms,T3,Removed Statements
3pht_3_3,3pht,24 game/Solve,python,0.9908215,Puzzles and Games,Puzzle Solving Algorithms,T3,Reordered Statements
3pht_3_4,3pht,24 game/Solve,python,0.98899865,Puzzles and Games,Puzzle Solving Algorithms,T3,Control Flow Modifications
3pht_4_1,3pht,24 game/Solve,python,0.9874739,Puzzles and Games,Puzzle Solving Algorithms,T4,Same Language
3pht_4_2,3pht,24 game/Solve,javascript,0.9813668,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,java,0.9581287,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,go,0.95393485,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,ruby,0.98659503,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3iey_1_1,3iey,4-rings or 4-squares puzzle,python,1,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
3iey_1_2,3iey,4-rings or 4-squares puzzle,python,0.97646433,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
3iey_1_3,3iey,4-rings or 4-squares puzzle,python,0.99985814,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
3iey_1_4,3iey,4-rings or 4-squares puzzle,python,0.99888486,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
3iey_2_1,3iey,4-rings or 4-squares puzzle,python,0.9984666,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
3iey_2_2,3iey,4-rings or 4-squares puzzle,python,0.99598527,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
3iey_2_3,3iey,4-rings or 4-squares puzzle,python,0.9994393,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
3iey_3_1,3iey,4-rings or 4-squares puzzle,python,0.9990289,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
3iey_3_2,3iey,4-rings or 4-squares puzzle,python,0.99522483,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
3iey_3_3,3iey,4-rings or 4-squares puzzle,python,0.99904007,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
3iey_3_4,3iey,4-rings or 4-squares puzzle,python,0.9969468,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
3iey_4_1,3iey,4-rings or 4-squares puzzle,python,0.99367434,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,javascript,0.9735725,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,java,0.9854927,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,go,0.9181967,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,ruby,0.9720264,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_1_1,6m44,9 billion names of God the integer,python,1,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
6m44_1_2,6m44,9 billion names of God the integer,python,0.9932199,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
6m44_1_3,6m44,9 billion names of God the integer,python,0.99969715,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
6m44_1_4,6m44,9 billion names of God the integer,python,0.9994379,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
6m44_2_1,6m44,9 billion names of God the integer,python,0.99930966,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
6m44_2_2,6m44,9 billion names of God the integer,python,0.9976667,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
6m44_2_3,6m44,9 billion names of God the integer,python,0.99946404,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
6m44_3_1,6m44,9 billion names of God the integer,python,0.99858797,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
6m44_3_2,6m44,9 billion names of God the integer,python,0.99969715,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
6m44_3_3,6m44,9 billion names of God the integer,python,0.99969715,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
6m44_3_4,6m44,9 billion names of God the integer,python,0.99872106,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
6m44_4_1,6m44,9 billion names of God the integer,python,0.9985283,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
6m44_4_2,6m44,9 billion names of God the integer,javascript,0.97319955,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,java,0.9706285,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,go,0.94767284,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,ruby,0.97454655,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_1_1,xzti,A+B,python,0.9999999,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
xzti_1_2,xzti,A+B,python,0.99868083,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
xzti_1_3,xzti,A+B,python,0.9910265,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
xzti_1_4,xzti,A+B,python,0.9907756,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
xzti_2_1,xzti,A+B,python,0.99758476,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
xzti_2_2,xzti,A+B,python,0.99870425,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
xzti_2_3,xzti,A+B,python,0.99758476,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
xzti_3_1,xzti,A+B,python,0.99198145,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
xzti_3_2,xzti,A+B,python,0.9989777,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
xzti_3_3,xzti,A+B,python,0.9971348,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
xzti_3_4,xzti,A+B,python,0.987504,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
xzti_4_1,xzti,A+B,python,0.979153,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
xzti_4_2,xzti,A+B,javascript,0.9538034,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,java,0.9710611,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,go,0.953562,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,ruby,0.9720931,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,php,0.9786755,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_1_1,5asq,ABC problem,python,0.9995112,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
5asq_1_2,5asq,ABC problem,python,0.96026075,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
5asq_1_3,5asq,ABC problem,python,0.9953358,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
5asq_1_4,5asq,ABC problem,python,0.98902255,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
5asq_2_1,5asq,ABC problem,python,0.9953632,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
5asq_2_2,5asq,ABC problem,python,0.9906119,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
5asq_2_3,5asq,ABC problem,python,0.99512285,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
5asq_3_1,5asq,ABC problem,python,0.9942897,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
5asq_3_2,5asq,ABC problem,python,0.98525405,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
5asq_3_3,5asq,ABC problem,python,0.9909458,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
5asq_3_4,5asq,ABC problem,python,0.9934806,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
5asq_4_1,5asq,ABC problem,python,0.99441594,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
5asq_4_2,5asq,ABC problem,javascript,0.9720216,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,java,0.9824733,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,go,0.9254396,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,ruby,0.8956065,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,php,0.98254,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
gweq_1_1,gweq,AKS test for primes,python,0.9999999,Mathematics,Number Theory,T1,Identical Clone
gweq_1_2,gweq,AKS test for primes,python,0.9857289,Mathematics,Number Theory,T1,Different Whitespaces
gweq_1_3,gweq,AKS test for primes,python,0.99691063,Mathematics,Number Theory,T1,Different Comments
gweq_1_4,gweq,AKS test for primes,python,0.9956758,Mathematics,Number Theory,T1,Different Formatting
gweq_2_1,gweq,AKS test for primes,python,0.99578,Mathematics,Number Theory,T2,Different Variable Names
gweq_2_2,gweq,AKS test for primes,python,0.9868257,Mathematics,Number Theory,T2,Different Data Types
gweq_2_3,gweq,AKS test for primes,python,0.9971452,Mathematics,Number Theory,T2,Different Function Names
gweq_3_1,gweq,AKS test for primes,python,0.99678457,Mathematics,Number Theory,T3,Added Statements
gweq_3_2,gweq,AKS test for primes,python,0.99200726,Mathematics,Number Theory,T3,Removed Statements
gweq_3_3,gweq,AKS test for primes,python,0.99669266,Mathematics,Number Theory,T3,Reordered Statements
gweq_3_4,gweq,AKS test for primes,python,0.995141,Mathematics,Number Theory,T3,Control Flow Modifications
gweq_4_1,gweq,AKS test for primes,python,0.993986,Mathematics,Number Theory,T4,Same Language
gweq_4_2,gweq,AKS test for primes,javascript,0.9657688,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,java,0.9552411,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,go,0.9378427,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,ruby,0.97361565,Mathematics,Number Theory,T4,Different Language
41u1_1_1,41u1,ASCII art diagram converter,python,0.9999397,Puzzles and Games,Puzzle Solving Algorithms,T1,Identical Clone
41u1_1_2,41u1,ASCII art diagram converter,python,0.98823357,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Whitespaces
41u1_1_3,41u1,ASCII art diagram converter,python,0.99568933,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Comments
41u1_1_4,41u1,ASCII art diagram converter,python,0.99817914,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Formatting
41u1_2_1,41u1,ASCII art diagram converter,python,0.99688166,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Variable Names
41u1_2_2,41u1,ASCII art diagram converter,python,0.99481654,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Data Types
41u1_2_3,41u1,ASCII art diagram converter,python,0.9966367,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Function Names
41u1_3_1,41u1,ASCII art diagram converter,python,0.9967812,Puzzles and Games,Puzzle Solving Algorithms,T3,Added Statements
41u1_3_2,41u1,ASCII art diagram converter,python,0.99809194,Puzzles and Games,Puzzle Solving Algorithms,T3,Removed Statements
41u1_3_3,41u1,ASCII art diagram converter,python,0.99739254,Puzzles and Games,Puzzle Solving Algorithms,T3,Reordered Statements
41u1_3_4,41u1,ASCII art diagram converter,python,0.99399817,Puzzles and Games,Puzzle Solving Algorithms,T3,Control Flow Modifications
41u1_4_1,41u1,ASCII art diagram converter,python,0.99825186,Puzzles and Games,Puzzle Solving Algorithms,T4,Same Language
41u1_4_2,41u1,ASCII art diagram converter,javascript,0.96359,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,java,0.97354484,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,go,0.97605526,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,ruby,0.97235304,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
nuaj_1_1,nuaj,"Abbreviations, automatic",python,1,Text Processing,String Manipulation,T1,Identical Clone
nuaj_1_2,nuaj,"Abbreviations, automatic",python,0.97790277,Text Processing,String Manipulation,T1,Different Whitespaces
nuaj_1_3,nuaj,"Abbreviations, automatic",python,0.9987958,Text Processing,String Manipulation,T1,Different Comments
nuaj_1_4,nuaj,"Abbreviations, automatic",python,0.9989595,Text Processing,String Manipulation,T1,Different Formatting
nuaj_2_1,nuaj,"Abbreviations, automatic",python,0.997813,Text Processing,String Manipulation,T2,Different Variable Names
nuaj_2_2,nuaj,"Abbreviations, automatic",python,0.99653614,Text Processing,String Manipulation,T2,Different Data Types
nuaj_2_3,nuaj,"Abbreviations, automatic",python,0.99728316,Text Processing,String Manipulation,T2,Different Function Names
nuaj_3_1,nuaj,"Abbreviations, automatic",python,0.9982531,Text Processing,String Manipulation,T3,Added Statements
nuaj_3_2,nuaj,"Abbreviations, automatic",python,0.99777806,Text Processing,String Manipulation,T3,Removed Statements
nuaj_3_3,nuaj,"Abbreviations, automatic",python,0.99792475,Text Processing,String Manipulation,T3,Reordered Statements
nuaj_3_4,nuaj,"Abbreviations, automatic",python,0.99712425,Text Processing,String Manipulation,T3,Control Flow Modifications
nuaj_4_1,nuaj,"Abbreviations, automatic",python,0.99571437,Text Processing,String Manipulation,T4,Same Language
nuaj_4_2,nuaj,"Abbreviations, automatic",javascript,0.96946836,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",java,0.9829875,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",go,0.9190116,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",ruby,0.8980768,Text Processing,String Manipulation,T4,Different Language
6mvc_1_1,6mvc,"Abbreviations, easy",python,1,Text Processing,String Manipulation,T1,Identical Clone
6mvc_1_2,6mvc,"Abbreviations, easy",python,0.99884856,Text Processing,String Manipulation,T1,Different Whitespaces
6mvc_1_3,6mvc,"Abbreviations, easy",python,0.99884856,Text Processing,String Manipulation,T1,Different Comments
6mvc_1_4,6mvc,"Abbreviations, easy",python,0.9976684,Text Processing,String Manipulation,T1,Different Formatting
6mvc_2_1,6mvc,"Abbreviations, easy",python,0.9998506,Text Processing,String Manipulation,T2,Different Variable Names
6mvc_2_2,6mvc,"Abbreviations, easy",python,0.9976618,Text Processing,String Manipulation,T2,Different Data Types
6mvc_2_3,6mvc,"Abbreviations, easy",python,0.99877954,Text Processing,String Manipulation,T2,Different Function Names
6mvc_3_1,6mvc,"Abbreviations, easy",python,0.99884856,Text Processing,String Manipulation,T3,Added Statements
6mvc_3_2,6mvc,"Abbreviations, easy",python,0.99789655,Text Processing,String Manipulation,T3,Removed Statements
