clone_code_id,base_code_id,task,clone_language,similarity_score,domain,subdomain,clone_type,clone_sub_type
p3fd_4_2,p3fd,100 doors,php,0.9274872,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_1_1,tcob,100 prisoners,python,0.9999989,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
tcob_1_2,tcob,100 prisoners,python,0.98334014,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
tcob_1_3,tcob,100 prisoners,python,0.98879635,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
tcob_1_4,tcob,100 prisoners,python,0.98886687,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
tcob_2_1,tcob,100 prisoners,python,0.970889,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
tcob_2_2,tcob,100 prisoners,python,0.9878296,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
tcob_2_3,tcob,100 prisoners,python,0.98967516,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
tcob_3_1,tcob,100 prisoners,python,0.98949665,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
tcob_3_2,tcob,100 prisoners,python,0.97050565,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
tcob_3_3,tcob,100 prisoners,python,0.9880722,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
tcob_3_4,tcob,100 prisoners,python,0.9701993,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
tcob_4_1,tcob,100 prisoners,python,0.9602828,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
tcob_4_2,tcob,100 prisoners,javascript,0.9231395,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,java,0.8731163,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,go,0.9358103,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
tcob_4_2,tcob,100 prisoners,ruby,0.920885,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
hjrd_1_1,hjrd,15 puzzle game,python,0.99780184,Puzzles and Games,Game Development,T1,Identical Clone
hjrd_1_2,hjrd,15 puzzle game,python,0.982996,Puzzles and Games,Game Development,T1,Different Whitespaces
hjrd_1_3,hjrd,15 puzzle game,python,0.9930133,Puzzles and Games,Game Development,T1,Different Comments
hjrd_1_4,hjrd,15 puzzle game,python,0.995044,Puzzles and Games,Game Development,T1,Different Formatting
hjrd_2_1,hjrd,15 puzzle game,python,0.9743736,Puzzles and Games,Game Development,T2,Different Variable Names
hjrd_2_2,hjrd,15 puzzle game,python,0.9843475,Puzzles and Games,Game Development,T2,Different Data Types
hjrd_2_3,hjrd,15 puzzle game,python,0.9785209,Puzzles and Games,Game Development,T2,Different Function Names
hjrd_3_1,hjrd,15 puzzle game,python,0.98393685,Puzzles and Games,Game Development,T3,Added Statements
hjrd_3_2,hjrd,15 puzzle game,python,0.96586716,Puzzles and Games,Game Development,T3,Removed Statements
hjrd_3_3,hjrd,15 puzzle game,python,0.9471103,Puzzles and Games,Game Development,T3,Reordered Statements
hjrd_3_4,hjrd,15 puzzle game,python,0.96484685,Puzzles and Games,Game Development,T3,Control Flow Modifications
hjrd_4_1,hjrd,15 puzzle game,python,0.955757,Puzzles and Games,Game Development,T4,Same Language
hjrd_4_2,hjrd,15 puzzle game,javascript,0.88171613,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,java,0.8601638,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,go,0.8835618,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,ruby,0.90566784,Puzzles and Games,Game Development,T4,Different Language
hjrd_4_2,hjrd,15 puzzle game,php,0.90191627,Puzzles and Games,Game Development,T4,Different Language
r7fi_1_1,r7fi,2048,python,0.9999992,Puzzles and Games,Game Development,T1,Identical Clone
r7fi_1_2,r7fi,2048,python,0.98248047,Puzzles and Games,Game Development,T1,Different Whitespaces
r7fi_1_3,r7fi,2048,python,0.98875195,Puzzles and Games,Game Development,T1,Different Comments
r7fi_1_4,r7fi,2048,python,0.9774069,Puzzles and Games,Game Development,T1,Different Formatting
r7fi_2_1,r7fi,2048,python,0.9787894,Puzzles and Games,Game Development,T2,Different Variable Names
r7fi_2_2,r7fi,2048,python,0.9826116,Puzzles and Games,Game Development,T2,Different Data Types
r7fi_2_3,r7fi,2048,python,0.98777187,Puzzles and Games,Game Development,T2,Different Function Names
r7fi_3_1,r7fi,2048,python,0.9794686,Puzzles and Games,Game Development,T3,Added Statements
r7fi_3_2,r7fi,2048,python,0.966138,Puzzles and Games,Game Development,T3,Removed Statements
r7fi_3_3,r7fi,2048,python,0.9833279,Puzzles and Games,Game Development,T3,Reordered Statements
r7fi_3_4,r7fi,2048,python,0.9864903,Puzzles and Games,Game Development,T3,Control Flow Modifications
r7fi_4_1,r7fi,2048,python,0.97464246,Puzzles and Games,Game Development,T4,Same Language
r7fi_4_2,r7fi,2048,javascript,0.909501,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,java,0.8659977,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,go,0.90814024,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,ruby,0.9126175,Puzzles and Games,Game Development,T4,Different Language
r7fi_4_2,r7fi,2048,php,0.8643238,Puzzles and Games,Game Development,T4,Different Language
969e_1_1,969e,21 game,python,0.9981126,Puzzles and Games,Game Development,T1,Identical Clone
969e_1_2,969e,21 game,python,0.99107796,Puzzles and Games,Game Development,T1,Different Whitespaces
969e_1_3,969e,21 game,python,0.98982465,Puzzles and Games,Game Development,T1,Different Comments
969e_1_4,969e,21 game,python,0.9699755,Puzzles and Games,Game Development,T1,Different Formatting
969e_2_1,969e,21 game,python,0.97546554,Puzzles and Games,Game Development,T2,Different Variable Names
969e_2_2,969e,21 game,python,0.994521,Puzzles and Games,Game Development,T2,Different Data Types
969e_2_3,969e,21 game,python,0.9941275,Puzzles and Games,Game Development,T2,Different Function Names
969e_3_1,969e,21 game,python,0.99235386,Puzzles and Games,Game Development,T3,Added Statements
969e_3_2,969e,21 game,python,0.98782295,Puzzles and Games,Game Development,T3,Removed Statements
969e_3_3,969e,21 game,python,0.99624306,Puzzles and Games,Game Development,T3,Reordered Statements
969e_3_4,969e,21 game,python,0.99008465,Puzzles and Games,Game Development,T3,Control Flow Modifications
969e_4_1,969e,21 game,python,0.9338197,Puzzles and Games,Game Development,T4,Same Language
969e_4_2,969e,21 game,javascript,0.8885657,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,java,0.8748996,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,go,0.9097938,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,ruby,0.90837026,Puzzles and Games,Game Development,T4,Different Language
969e_4_2,969e,21 game,php,0.8911073,Puzzles and Games,Game Development,T4,Different Language
eyn3_1_1,eyn3,24 game,python,0.99999917,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
eyn3_1_2,eyn3,24 game,python,0.93586314,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
eyn3_1_3,eyn3,24 game,python,0.9283852,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
eyn3_1_4,eyn3,24 game,python,0.92773503,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
eyn3_2_1,eyn3,24 game,python,0.9403059,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
eyn3_2_2,eyn3,24 game,python,0.9287086,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
eyn3_2_3,eyn3,24 game,python,0.923244,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
eyn3_3_1,eyn3,24 game,python,0.9243163,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
eyn3_3_2,eyn3,24 game,python,0.92754644,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
eyn3_3_3,eyn3,24 game,python,0.9255593,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
eyn3_3_4,eyn3,24 game,python,0.9273346,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
eyn3_4_1,eyn3,24 game,python,0.9130193,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
eyn3_4_2,eyn3,24 game,javascript,0.89167625,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,java,0.9062799,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,go,0.8944912,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,ruby,0.9183654,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
eyn3_4_2,eyn3,24 game,php,0.9713157,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3pht_1_1,3pht,24 game/Solve,python,0.99999934,Puzzles and Games,Puzzle Solving Algorithms,T1,Identical Clone
3pht_1_2,3pht,24 game/Solve,python,0.8040047,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Whitespaces
3pht_1_3,3pht,24 game/Solve,python,0.9475582,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Comments
3pht_1_4,3pht,24 game/Solve,python,0.94542646,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Formatting
3pht_2_1,3pht,24 game/Solve,python,0.9485015,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Variable Names
3pht_2_2,3pht,24 game/Solve,python,0.9386459,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Data Types
3pht_2_3,3pht,24 game/Solve,python,0.9395488,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Function Names
3pht_3_1,3pht,24 game/Solve,python,0.9412039,Puzzles and Games,Puzzle Solving Algorithms,T3,Added Statements
3pht_3_2,3pht,24 game/Solve,python,0.9243375,Puzzles and Games,Puzzle Solving Algorithms,T3,Removed Statements
3pht_3_3,3pht,24 game/Solve,python,0.93933797,Puzzles and Games,Puzzle Solving Algorithms,T3,Reordered Statements
3pht_3_4,3pht,24 game/Solve,python,0.93984777,Puzzles and Games,Puzzle Solving Algorithms,T3,Control Flow Modifications
3pht_4_1,3pht,24 game/Solve,python,0.94043845,Puzzles and Games,Puzzle Solving Algorithms,T4,Same Language
3pht_4_2,3pht,24 game/Solve,javascript,0.7332581,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,java,0.88401634,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,go,0.88826275,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3pht_4_2,3pht,24 game/Solve,ruby,0.78619665,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
3iey_1_1,3iey,4-rings or 4-squares puzzle,python,0.99999905,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
3iey_1_2,3iey,4-rings or 4-squares puzzle,python,0.9868047,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
3iey_1_3,3iey,4-rings or 4-squares puzzle,python,0.9955577,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
3iey_1_4,3iey,4-rings or 4-squares puzzle,python,0.9654022,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
3iey_2_1,3iey,4-rings or 4-squares puzzle,python,0.9762925,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
3iey_2_2,3iey,4-rings or 4-squares puzzle,python,0.97785646,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
3iey_2_3,3iey,4-rings or 4-squares puzzle,python,0.9937949,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
3iey_3_1,3iey,4-rings or 4-squares puzzle,python,0.9913042,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
3iey_3_2,3iey,4-rings or 4-squares puzzle,python,0.98688906,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
3iey_3_3,3iey,4-rings or 4-squares puzzle,python,0.9948293,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
3iey_3_4,3iey,4-rings or 4-squares puzzle,python,0.96084124,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
3iey_4_1,3iey,4-rings or 4-squares puzzle,python,0.9582096,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,javascript,0.8931144,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,java,0.91123605,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,go,0.88395864,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
3iey_4_2,3iey,4-rings or 4-squares puzzle,ruby,0.9233241,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_1_1,6m44,9 billion names of God the integer,python,0.99999946,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
6m44_1_2,6m44,9 billion names of God the integer,python,0.9734216,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
6m44_1_3,6m44,9 billion names of God the integer,python,0.996272,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
6m44_1_4,6m44,9 billion names of God the integer,python,0.99263674,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
6m44_2_1,6m44,9 billion names of God the integer,python,0.9756395,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
6m44_2_2,6m44,9 billion names of God the integer,python,0.99096316,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
6m44_2_3,6m44,9 billion names of God the integer,python,0.9947111,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
6m44_3_1,6m44,9 billion names of God the integer,python,0.99079365,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
6m44_3_2,6m44,9 billion names of God the integer,python,0.996272,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
6m44_3_3,6m44,9 billion names of God the integer,python,0.996272,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
6m44_3_4,6m44,9 billion names of God the integer,python,0.98826146,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
6m44_4_1,6m44,9 billion names of God the integer,python,0.98981774,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
6m44_4_2,6m44,9 billion names of God the integer,javascript,0.88972336,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,java,0.87024087,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,go,0.9135257,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
6m44_4_2,6m44,9 billion names of God the integer,ruby,0.9094079,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_1_1,xzti,A+B,python,0.9999991,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
xzti_1_2,xzti,A+B,python,0.8823289,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
xzti_1_3,xzti,A+B,python,0.97884226,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
xzti_1_4,xzti,A+B,python,0.9708225,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
xzti_2_1,xzti,A+B,python,0.97809273,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
xzti_2_2,xzti,A+B,python,0.9904581,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
xzti_2_3,xzti,A+B,python,0.97809273,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
xzti_3_1,xzti,A+B,python,0.90988845,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
xzti_3_2,xzti,A+B,python,0.99037397,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
xzti_3_3,xzti,A+B,python,0.9805592,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
xzti_3_4,xzti,A+B,python,0.8398522,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
xzti_4_1,xzti,A+B,python,0.8788949,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
xzti_4_2,xzti,A+B,javascript,0.82513255,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,java,0.73943657,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,go,0.8002096,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,ruby,0.744416,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
xzti_4_2,xzti,A+B,php,0.8468573,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_1_1,5asq,ABC problem,python,0.99805075,Puzzles and Games,Logic and Mathematical Puzzles,T1,Identical Clone
5asq_1_2,5asq,ABC problem,python,0.81300515,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Whitespaces
5asq_1_3,5asq,ABC problem,python,0.95115036,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Comments
5asq_1_4,5asq,ABC problem,python,0.9525567,Puzzles and Games,Logic and Mathematical Puzzles,T1,Different Formatting
5asq_2_1,5asq,ABC problem,python,0.94698125,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Variable Names
5asq_2_2,5asq,ABC problem,python,0.9162281,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Data Types
5asq_2_3,5asq,ABC problem,python,0.948044,Puzzles and Games,Logic and Mathematical Puzzles,T2,Different Function Names
5asq_3_1,5asq,ABC problem,python,0.9549376,Puzzles and Games,Logic and Mathematical Puzzles,T3,Added Statements
5asq_3_2,5asq,ABC problem,python,0.9324483,Puzzles and Games,Logic and Mathematical Puzzles,T3,Removed Statements
5asq_3_3,5asq,ABC problem,python,0.9340769,Puzzles and Games,Logic and Mathematical Puzzles,T3,Reordered Statements
5asq_3_4,5asq,ABC problem,python,0.95241284,Puzzles and Games,Logic and Mathematical Puzzles,T3,Control Flow Modifications
5asq_4_1,5asq,ABC problem,python,0.95428836,Puzzles and Games,Logic and Mathematical Puzzles,T4,Same Language
5asq_4_2,5asq,ABC problem,javascript,0.91126275,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,java,0.91490066,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,go,0.89011914,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,ruby,0.8670225,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
5asq_4_2,5asq,ABC problem,php,0.9162874,Puzzles and Games,Logic and Mathematical Puzzles,T4,Different Language
gweq_1_1,gweq,AKS test for primes,python,0.9999992,Mathematics,Number Theory,T1,Identical Clone
gweq_1_2,gweq,AKS test for primes,python,0.9679541,Mathematics,Number Theory,T1,Different Whitespaces
gweq_1_3,gweq,AKS test for primes,python,0.9699914,Mathematics,Number Theory,T1,Different Comments
gweq_1_4,gweq,AKS test for primes,python,0.97328275,Mathematics,Number Theory,T1,Different Formatting
gweq_2_1,gweq,AKS test for primes,python,0.96073276,Mathematics,Number Theory,T2,Different Variable Names
gweq_2_2,gweq,AKS test for primes,python,0.9620071,Mathematics,Number Theory,T2,Different Data Types
gweq_2_3,gweq,AKS test for primes,python,0.9733502,Mathematics,Number Theory,T2,Different Function Names
gweq_3_1,gweq,AKS test for primes,python,0.9703509,Mathematics,Number Theory,T3,Added Statements
gweq_3_2,gweq,AKS test for primes,python,0.9610964,Mathematics,Number Theory,T3,Removed Statements
gweq_3_3,gweq,AKS test for primes,python,0.9702667,Mathematics,Number Theory,T3,Reordered Statements
gweq_3_4,gweq,AKS test for primes,python,0.9565965,Mathematics,Number Theory,T3,Control Flow Modifications
gweq_4_1,gweq,AKS test for primes,python,0.9560175,Mathematics,Number Theory,T4,Same Language
gweq_4_2,gweq,AKS test for primes,javascript,0.91815084,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,java,0.92520493,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,go,0.9327017,Mathematics,Number Theory,T4,Different Language
gweq_4_2,gweq,AKS test for primes,ruby,0.8972926,Mathematics,Number Theory,T4,Different Language
41u1_1_1,41u1,ASCII art diagram converter,python,0.9976981,Puzzles and Games,Puzzle Solving Algorithms,T1,Identical Clone
41u1_1_2,41u1,ASCII art diagram converter,python,0.9770411,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Whitespaces
41u1_1_3,41u1,ASCII art diagram converter,python,0.92488265,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Comments
41u1_1_4,41u1,ASCII art diagram converter,python,0.9803745,Puzzles and Games,Puzzle Solving Algorithms,T1,Different Formatting
41u1_2_1,41u1,ASCII art diagram converter,python,0.91152644,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Variable Names
41u1_2_2,41u1,ASCII art diagram converter,python,0.9334178,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Data Types
41u1_2_3,41u1,ASCII art diagram converter,python,0.9233132,Puzzles and Games,Puzzle Solving Algorithms,T2,Different Function Names
41u1_3_1,41u1,ASCII art diagram converter,python,0.9167032,Puzzles and Games,Puzzle Solving Algorithms,T3,Added Statements
41u1_3_2,41u1,ASCII art diagram converter,python,0.9117889,Puzzles and Games,Puzzle Solving Algorithms,T3,Removed Statements
41u1_3_3,41u1,ASCII art diagram converter,python,0.9318586,Puzzles and Games,Puzzle Solving Algorithms,T3,Reordered Statements
41u1_3_4,41u1,ASCII art diagram converter,python,0.91918707,Puzzles and Games,Puzzle Solving Algorithms,T3,Control Flow Modifications
41u1_4_1,41u1,ASCII art diagram converter,python,0.9110034,Puzzles and Games,Puzzle Solving Algorithms,T4,Same Language
41u1_4_2,41u1,ASCII art diagram converter,javascript,0.89023453,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,java,0.84844416,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,go,0.89605665,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
41u1_4_2,41u1,ASCII art diagram converter,ruby,0.81587625,Puzzles and Games,Puzzle Solving Algorithms,T4,Different Language
nuaj_1_1,nuaj,"Abbreviations, automatic",python,0.99999887,Text Processing,String Manipulation,T1,Identical Clone
nuaj_1_2,nuaj,"Abbreviations, automatic",python,0.9573504,Text Processing,String Manipulation,T1,Different Whitespaces
nuaj_1_3,nuaj,"Abbreviations, automatic",python,0.9905605,Text Processing,String Manipulation,T1,Different Comments
nuaj_1_4,nuaj,"Abbreviations, automatic",python,0.98971385,Text Processing,String Manipulation,T1,Different Formatting
nuaj_2_1,nuaj,"Abbreviations, automatic",python,0.97482675,Text Processing,String Manipulation,T2,Different Variable Names
nuaj_2_2,nuaj,"Abbreviations, automatic",python,0.99079156,Text Processing,String Manipulation,T2,Different Data Types
nuaj_2_3,nuaj,"Abbreviations, automatic",python,0.9751843,Text Processing,String Manipulation,T2,Different Function Names
nuaj_3_1,nuaj,"Abbreviations, automatic",python,0.98916745,Text Processing,String Manipulation,T3,Added Statements
nuaj_3_2,nuaj,"Abbreviations, automatic",python,0.9783515,Text Processing,String Manipulation,T3,Removed Statements
nuaj_3_3,nuaj,"Abbreviations, automatic",python,0.98778194,Text Processing,String Manipulation,T3,Reordered Statements
nuaj_3_4,nuaj,"Abbreviations, automatic",python,0.9738452,Text Processing,String Manipulation,T3,Control Flow Modifications
nuaj_4_1,nuaj,"Abbreviations, automatic",python,0.9758332,Text Processing,String Manipulation,T4,Same Language
nuaj_4_2,nuaj,"Abbreviations, automatic",javascript,0.9223184,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",java,0.8837053,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",go,0.91925776,Text Processing,String Manipulation,T4,Different Language
nuaj_4_2,nuaj,"Abbreviations, automatic",ruby,0.8673278,Text Processing,String Manipulation,T4,Different Language
6mvc_1_1,6mvc,"Abbreviations, easy",python,0.99999905,Text Processing,String Manipulation,T1,Identical Clone
6mvc_1_2,6mvc,"Abbreviations, easy",python,0.9965623,Text Processing,String Manipulation,T1,Different Whitespaces
6mvc_1_3,6mvc,"Abbreviations, easy",python,0.9965623,Text Processing,String Manipulation,T1,Different Comments
6mvc_1_4,6mvc,"Abbreviations, easy",python,0.98981977,Text Processing,String Manipulation,T1,Different Formatting
6mvc_2_1,6mvc,"Abbreviations, easy",python,0.99799514,Text Processing,String Manipulation,T2,Different Variable Names
6mvc_2_2,6mvc,"Abbreviations, easy",python,0.99613357,Text Processing,String Manipulation,T2,Different Data Types
6mvc_2_3,6mvc,"Abbreviations, easy",python,0.99650323,Text Processing,String Manipulation,T2,Different Function Names
6mvc_3_1,6mvc,"Abbreviations, easy",python,0.99612427,Text Processing,String Manipulation,T3,Added Statements
6mvc_3_2,6mvc,"Abbreviations, easy",python,0.99555373,Text Processing,String Manipulation,T3,Removed Statements
